"V0","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"2333"," 3.801278e+01","-1.217697e+02","CA","41.5663922580645","40.434495","39.9565625806452","39.853791","39.8872148387097","40.431099","41.7484977419355","42.2262632258064","42.2896666666667","41.1820335483871","40.671361","41.69398"
"2334"," 3.801278e+01","-1.217698e+02","CA","41.9499148387097","40.8373264285714","40.3494709677419","40.249334","40.2949193548387","40.842029","42.1149335483871","42.6359825806452","42.700711","41.5808006451613","41.0642766666667","42.1232319354839"
"2335"," 3.801389e+01","-1.218606e+02","CA","41.111434516129","39.9824353571429","39.5115229032258","39.3933566666667","39.439074516129","39.9624486666667","41.2838232258065","41.7779919354839","41.840614","40.7205090322581","40.208479","41.2462570967742"
"2336"," 3.803056e+01","-1.218700e+02","CA","41.3423458064516","40.2084764285714","39.7523996774194","39.624297","39.6735074193548","40.2372606666667","41.5120506451613","42.0156535483871","42.0859623333333","40.9583016129032","40.477299","41.4965996774194"
"2337"," 3.804333e+01","-1.219872e+02","CA","42.8475393548387","41.7261721428571","41.2513170967742","41.141811","41.1773641935484","41.7253613333333","43.0205190322581","43.5000864516129","43.6005826666667","42.4643477419355","41.9559986666667","42.999174516129"
"2338"," 3.626999e+01","-1.196488e+02","CA","41.935854516129","40.8368775","40.3374119354839","40.231527","40.2937474193548","40.8243536666667","42.1435083870968","42.6155351612903","42.69141","41.5798283870968","41.057451","42.1167864516129"
"2339"," 3.624161e+01","-1.199029e+02","CA","41.9421638709677","40.8270775","40.3787670967742","40.2395046666667","40.2832141935484","40.84461","42.1067167741936","42.6098109677419","42.698844","41.5629090322581","41.0525796666667","42.1130658064516"
"2340"," 3.772085e+01","-1.214803e+02","CA","40.2878590322581","39.1696171428571","38.6925190322581","38.5980296666667","38.6306206451613","39.1683713333333","40.4665877419355","40.9525987096774","41.0429963333333","39.902805483871","39.3978596666667","40.4418212903226"
"2341"," 3.772085e+01","-1.214804e+02","CA","40.2689761290323","39.1719196428571","38.7086835483871","38.577987","38.6272729032258","39.1552","40.4681874193548","40.9670225806452","41.0264443333333","39.8960841935484","39.399036","40.4405761290323"
"2342"," 4.709874e+01","-1.216014e+02","PSE","36.6655148387097","35.5634607142857","35.0899241935484","34.968504","35.0151848387097","35.5515293333333","36.8508590322581","37.346375483871","37.4113453333333","36.27927","35.7906293333333","36.8122003225806"
"2343"," 4.709874e+01","-1.216015e+02","PSE","36.6731158064516","35.5502532142857","35.0743635483871","34.985035","35.0058383870968","35.5451386666667","36.8540109677419","37.3421732258064","37.4226773333333","36.2781032258065","35.7959993333333","36.8220725806452"
"2344"," 3.362462e+01","-1.121776e+02","APS","21.56003","20.4431889285714","19.9728432258065","19.8488786666667","19.8956041935484","20.440547","21.7438329032258","22.2357980645161","22.3008093333333","21.1717867741935","20.681153","21.6990619354839"
"2345"," 3.362462e+01","-1.121775e+02","APS","21.5575203225806","20.4386775","19.964144516129","19.844174","19.8738012903226","20.450156","21.7333183870968","22.2095464516129","22.3088223333333","21.1670816129032","20.660091","21.7118880645161"
"2346"," 3.362453e+01","-1.121775e+02","APS","21.5517012903226","20.4335564285714","19.9665406451613","19.843928","19.8905387096774","20.435442","21.7373980645161","22.231154516129","22.2986456666667","21.1650632258065","20.658233","21.6964164516129"
"2347"," 3.362447e+01","-1.121776e+02","APS","21.5515370967742","20.4234885714286","19.9797032258065","19.8362386666667","19.8822606451613","20.4230413333333","21.7298951612903","22.2192812903226","22.2811866666667","21.1659596774194","20.6806596666667","21.7011438709677"
"2348"," 3.362446e+01","-1.121777e+02","APS","21.5450170967742","20.4207671428571","19.9657716129032","19.8568243333333","19.885634516129","20.4294973333333","21.7117764516129","22.2129203225806","22.2773076666667","21.1710361290323","20.6608443333333","21.7108632258065"
"2349"," 3.362449e+01","-1.121778e+02","APS","21.5659277419355","20.42961","19.9649077419355","19.8524846666667","19.8802183870968","20.4362406666667","21.7198903225806","22.2191661290323","22.2961023333333","21.1663464516129","20.6662803333333","21.7030703225806"
"2350"," 3.362455e+01","-1.121779e+02","APS","21.5528893548387","20.4358825","19.96945","19.8626533333333","19.8765516129032","20.4160633333333","21.7351848387097","22.2168625806452","22.2871816666667","21.1599951612903","20.6511773333333","21.6998541935484"
"2351"," 3.362464e+01","-1.121779e+02","APS","52.7668009677419","51.6657175","51.1744387096774","51.0773056666667","51.1210341935484","51.6492343333333","52.9413667741935","53.441255483871","53.5187853333333","52.4002651612903","51.8868203333333","52.9115735483871"
"2352"," 3.362473e+01","-1.121779e+02","APS","21.5721358064516","20.4226492857143","19.9431490322581","19.8553396666667","19.8815061290323","20.4317503333333","21.7328777419355","22.2135729032258","22.297336","21.1675180645161","20.661462","21.7056329032258"
"2353"," 3.362481e+01","-1.121778e+02","APS","21.5666609677419","20.4398835714286","19.9538151612903","19.8551323333333","19.8914051612903","20.434541","21.7326380645161","22.2269406451613","22.296547","21.1746322580645","20.667267","21.6787716129032"
"2354"," 3.362487e+01","-1.121778e+02","APS","21.5536419354839","20.4338178571429","19.9605390322581","19.8524343333333","19.9052896774194","20.43836","21.7291767741935","22.2421606451613","22.2980333333333","21.1692006451613","20.676985","21.7111164516129"
"2355"," 3.634793e+01","-1.149165e+02","NV","40.7744148387097","39.6629310714286","39.1753777419355","39.0487833333333","39.1082022580645","39.65484","40.9606293548387","41.4329522580645","41.526048","40.3902806451613","39.8938996666667","40.9290635483871"
"2356"," 3.870982e+01","-1.229080e+02","CA","43.1936432258065","42.1005014285714","41.6088335483871","41.4915306666667","41.540884516129","42.079531","43.383465483871","43.8788670967742","43.9573746666667","42.8289929032258","42.314158","43.3684209677419"
"2357"," 3.870974e+01","-1.229079e+02","CA","43.2058412903226","42.0816992857143","41.6153032258064","41.5027443333333","41.5353770967742","42.0902713333333","43.3603861290323","43.8735096774194","43.9498653333333","42.8359548387097","42.3294706666667","43.3651174193548"
"2358"," 3.870974e+01","-1.229080e+02","CA","43.1969474193548","42.10949","41.6129335483871","41.5024236666667","41.5483477419355","42.0813426666667","43.3796074193548","43.8526493548387","43.9389906666667","42.8196925806452","42.3162896666667","43.3534341935484"
"2359"," 3.375763e+01","-1.121165e+02","APS","21.6990267741935","20.598635","20.116195483871","20.0037623333333","20.030195483871","20.5887886666667","21.8774074193548","22.3791680645161","22.4660816666667","21.3180703225806","20.8412376666667","21.866065483871"
"2360"," 3.375763e+01","-1.121166e+02","APS","21.7137951612903","20.5815071428571","20.1141958064516","19.994358","20.04913","20.6019286666667","21.8904990322581","22.3881338709677","22.4571046666667","21.3182612903226","20.8147036666667","21.8600248387097"
"2361"," 3.642665e+01","-1.149081e+02","NV","41.295314516129","40.1879335714286","39.7131219354839","39.5791163333333","39.6296022580645","40.1671536666667","41.4794796774194","41.9838687096774","42.0148466666667","40.9055993548387","40.401845","41.4547509677419"
"2362"," 3.642665e+01","-1.149079e+02","NV","41.2989306451613","40.1909039285714","39.7108174193548","39.5986166666667","39.6420048387097","40.1711436666667","41.4771216129032","41.961154516129","42.0505946666667","40.9235348387097","40.4282686666667","41.4595638709677"
"2363"," 3.695000e+01","-1.189999e+02","CA","39.77038","38.6751471428571","38.1858267741936","38.082853","38.1245309677419","38.6503563333333","39.948735483871","40.4523641935484","40.5398776666667","39.3976977419355","38.899725","39.9399493548387"
"2364"," 3.695000e+01","-1.190001e+02","CA","39.7944070967742","38.6594964285714","38.2021832258065","38.0819586666667","38.121244516129","38.6756216666667","39.9731390322581","40.4547306451613","40.5357346666667","39.4086080645161","38.889896","39.9245116129032"
"2365"," 3.643045e+01","-1.149040e+02","NV","52.77551","51.6527064285714","51.17832","51.0737573333333","51.1122009677419","51.6409703333333","52.9571612903226","53.4498387096774","53.5046893333333","52.3870958064516","51.917944","52.9153906451613"
"2366"," 3.643045e+01","-1.149039e+02","NV","41.3002019354839","40.1878457142857","39.7112461290323","39.590362","39.6292203225806","40.193414","41.4702219354839","41.9719019354839","42.046355","40.9087929032258","40.4173113333333","41.4444732258064"
"2367"," 3.643036e+01","-1.149040e+02","NV","41.2969651612903","40.1779775","39.7090406451613","39.6055156666667","39.6516638709677","40.173681","41.4924109677419","41.9803680645161","42.0501173333333","40.9120335483871","40.3986973333333","41.459275483871"
"2368"," 3.643045e+01","-1.149041e+02","NV","52.7781612903226","51.6525903571429","51.1938964516129","51.08067","51.1119312903226","51.6696403333333","52.9510883870968","53.4488196774194","53.5211646666667","52.3954190322581","51.900244","52.9284912903226"
"2369"," 3.643054e+01","-1.149040e+02","NV","52.7865558064516","51.6408317857143","51.1724474193548","51.0522563333333","51.1154516129032","51.6576723333333","52.95165","53.4535132258065","53.5269376666667","52.3976996774194","51.9055236666667","52.9168712903226"
"2370"," 3.609244e+01","-1.150862e+02","NV","40.7061012903226","39.6078228571429","39.1256532258065","39.0242106666667","39.0838212903226","39.6057056666667","40.8999390322581","41.4063609677419","41.484463","40.3401858064516","39.8413623333333","40.8754577419355"
"2371"," 4.031222e+01","-1.116565e+02","PACE","32.2435348387097","31.1154517857143","30.6359693548387","30.524079","30.5558961290323","31.1066226666667","32.4023935483871","32.8973132258064","32.9713743333333","31.8656161290323","31.3390036666667","32.3858864516129"
"2372"," 4.031222e+01","-1.116566e+02","PACE","32.2409512903226","31.1072392857143","30.644295483871","30.5287496666667","30.5738148387097","31.0959046666667","32.4248338709677","32.9006212903226","32.9712163333333","31.8618106451613","31.347858","32.3859806451613"
"2373"," 3.890132e+01","-1.210876e+02","CA","41.8573974193548","40.7423792857143","40.2832719354839","40.163979","40.1944664516129","40.7409203333333","42.0458948387097","42.5369670967742","42.6039386666667","41.4786387096774","40.991667","42.0294077419355"
"2374"," 3.890132e+01","-1.210877e+02","CA","41.8879729032258","40.7396860714286","40.2837561290323","40.1585886666667","40.2127683870968","40.7394353333333","42.0305103225806","42.5509474193548","42.6101466666667","41.488954516129","40.990809","42.0329183870968"
"2375"," 4.212992e+01","-1.219357e+02","PACW","36.9575329032258","35.8606785714286","35.3703035483871","35.275806","35.2908948387097","35.8416603333333","37.131924516129","37.637435483871","37.6990783333333","36.5802496774194","36.0896153333333","37.110065483871"
"2376"," 3.974624e+01","-1.220114e+02","CA","39.7302377419355","38.6088525","38.1354674193548","38.022441","38.0810887096774","38.600253","39.9025483870968","40.3957719354839","40.481022","39.3396703225806","38.846098","39.8828316129032"
"2377"," 3.802138e+01","-1.213204e+02","CA","41.6135638709677","40.4807596428571","40.0085493548387","39.883633","39.9312558064516","40.4825693333333","41.7878251612903","42.2709738709677","42.347651","41.2174496774194","40.7148296666667","41.760725483871"
"2378"," 3.802130e+01","-1.213203e+02","CA","41.6089609677419","40.4803614285714","40.0143583870968","39.8864696666667","39.9431596774194","40.4927906666667","41.7694990322581","42.2645280645161","42.3408663333333","41.220144516129","40.717771","41.7751967741935"
"2379"," 3.802130e+01","-1.213204e+02","CA","41.5999751612903","40.4853196428571","40.0081864516129","39.8752416666667","39.9524735483871","40.47665","41.796905483871","42.2742519354839","42.336522","41.2024493548387","40.7245243333333","41.7533280645161"
"2380"," 4.063444e+01","-1.118552e+02","PACE","32.4276596774194","31.2958639285714","30.8371632258065","30.729045","30.7715693548387","31.3035743333333","32.609605483871","33.1042851612903","33.186041","32.0368270967742","31.5523403333333","32.5934361290323"
"2381"," 4.063444e+01","-1.118553e+02","PACE","32.4221474193548","31.3228189285714","30.8361374193548","30.7252023333333","30.7850729032258","31.2878916666667","32.6014941935484","33.1166029032258","33.1808586666667","32.0530825806452","31.5619503333333","32.5869658064516"
"2382"," 3.672011e+01","-1.206033e+02","CA","41.0458535483871","39.9316539285714","39.4487238709677","39.3295246666667","39.3740219354839","39.9199213333333","41.2154438709677","41.7181438709677","41.785345","40.6598109677419","40.14263","41.2024661290323"
"2383"," 4.852861e+01","-1.220058e+02","PSE","36.6597683870968","35.5228539285714","35.0414470967742","34.9472406666667","34.9973109677419","35.52304","36.8257132258065","37.3219290322581","37.3778353333333","36.2678122580645","35.7599783333333","36.8016038709677"
"2384"," 4.886280e+01","-1.224422e+02","PSE","36.6377635483871","35.5001575","35.0260903225806","34.9261383333333","34.9702212903226","35.500969","36.8087167741935","37.3042848387097","37.3667003333333","36.2409787096774","35.7463193333333","36.8058709677419"
"2385"," 4.871694e+01","-1.224761e+02","PSE","36.6318870967742","35.5109078571429","35.0409758064516","34.9207346666667","34.9665370967742","35.513075","36.8164396774194","37.3169993548387","37.3807623333333","36.2300716129032","35.7510356666667","36.773565483871"
"2386"," 3.377009e+01","-1.182499e+02","CA","62.4174187096774","61.28273","60.8246912903226","60.7004633333333","60.7536638709677","61.2797766666667","62.6006916129032","63.0817612903226","63.1534763333333","62.0434141935484","61.5295633333333","62.5771219354839"
"2387"," 3.376991e+01","-1.182499e+02","CA","62.4062774193548","61.2942967857143","60.8345909677419","60.720112","60.7554335483871","61.297355","62.6020851612903","63.085845483871","63.149046","62.0370890322581","61.529622","62.5600290322581"
"2388"," 3.376991e+01","-1.182501e+02","CA","62.4062064516129","61.3037660714286","60.8326512903226","60.707682","60.767955483871","61.2913456666667","62.5963035483871","63.0667861290323","63.1594226666667","62.0313090322581","61.5291253333333","62.583674516129"
"2389"," 3.377009e+01","-1.182501e+02","CA","62.4182190322581","61.3040317857143","60.8249474193548","60.7088556666667","60.7411435483871","61.2975163333333","62.5953825806452","63.092404516129","63.152676","62.0295238709677","61.532956","62.571515483871"
"2390"," 3.796371e+01","-1.212905e+02","CA","42.2166022580645","41.0911825","40.6376080645161","40.51534","40.5652822580645","41.1117193333333","42.3912325806452","42.9014267741935","42.9739046666667","41.8501732258065","41.3515073333333","42.3851077419355"
"2391"," 3.796371e+01","-1.212906e+02","CA","42.241474516129","41.0906742857143","40.6366783870968","40.5184256666667","40.5561829032258","41.1031076666667","42.4028980645161","42.8978593548387","42.9757716666667","41.8335090322581","41.325571","42.3775551612903"
"2392"," 3.640426e+01","-1.196862e+02","CA","42.943475483871","41.8339032142857","41.3356883870968","41.245096","41.3002022580645","41.8155443333333","43.1364838709677","43.6184841935484","43.6861833333333","42.5668325806452","42.063038","43.0936725806452"
"2393"," 4.427445e+01","-1.231700e+02","PACW","36.9030364516129","35.7704271428571","35.302324516129","35.2049196666667","35.2315493548387","35.7842853333333","37.0748367741935","37.5631309677419","37.6557373333333","36.5270522580645","36.0082793333333","37.0377116129032"
"2394"," 4.078104e+01","-1.241319e+02","CA","43.8203090322581","42.7238946428571","42.2500512903226","42.1405116666667","42.1900303225806","42.722594","44.0166164516129","44.4946319354839","44.574209","43.4564787096774","42.954413","43.9805538709677"
"2395"," 4.078104e+01","-1.241321e+02","CA","43.8381467741935","42.7218510714286","42.2439641935484","42.1238236666667","42.1764812903226","42.711664","44.0049741935484","44.5125903225806","44.5712886666667","43.4502967741935","42.9570763333333","43.9999561290323"
"2396"," 3.914325e+01","-1.216480e+02","CA","40.7467416129032","39.6520014285714","39.1778406451613","39.065633","39.0844561290323","39.6264636666667","40.9428422580645","41.4377729032258","41.4696876666667","40.3760151612903","39.8630833333333","40.9283032258065"
"2397"," 3.914325e+01","-1.216481e+02","CA","40.7709816129032","39.6471853571429","39.1758322580645","39.0678213333333","39.1054048387097","39.648477","40.9369132258064","41.4447487096774","41.5013153333333","40.3928293548387","39.8822286666667","40.9007161290323"
"2398"," 3.907727e+01","-1.229323e+02","CA","42.0183990322581","40.8954089285714","40.4360612903226","40.321683","40.3566141935484","40.8813323333333","42.2030083870968","42.7035593548387","42.773824","41.6422983870968","41.1417156666667","42.1640909677419"
"2399"," 4.740333e+01","-1.222469e+02","PSE","36.6748322580645","35.5465457142857","35.090554516129","34.985927","34.9891864516129","35.553037","36.8505012903226","37.3366480645161","37.420145","36.2841525806452","35.7874553333333","36.8216716129032"
"2400"," 4.740333e+01","-1.222470e+02","PSE","36.6820287096774","35.5372671428571","35.0759106451613","34.9636023333333","35.0189780645161","35.5419193333333","36.8521948387097","37.3673496774194","37.4102926666667","36.3024564516129","35.7921216666667","36.811524516129"
"2401"," 3.816000e+01","-1.093078e+02","PACE","27.4387961290323","26.3127328571429","25.8638583870968","25.7352613333333","25.7725687096774","26.308297","27.5956396774194","28.0982529032258","28.1659086666667","27.0767877419355","26.5392716666667","27.5856561290323"
"2402"," 3.655679e+01","-1.218972e+02","CA","40.9411764516129","39.8332492857143","39.3664880645161","39.2639256666667","39.2867751612903","39.8453773333333","41.1359070967742","41.644995483871","41.702101","40.5591790322581","40.0621436666667","41.1117867741935"
"2403"," 3.605763e+01","-1.151685e+02","NV","40.8043461290323","39.6799253571429","39.1893016129032","39.0974786666667","39.1322674193548","39.668686","40.9695806451613","41.4714370967742","41.5318386666667","40.4211974193548","39.901004","40.9484474193548"
"2404"," 3.605755e+01","-1.151684e+02","NV","40.7942829032258","39.6714453571429","39.1924109677419","39.0969943333333","39.1407822580645","39.6807823333333","40.9645987096774","41.4481274193548","41.5356313333333","40.4013570967742","39.9100383333333","40.951274516129"
"2405"," 3.605755e+01","-1.151685e+02","NV","40.785245483871","39.7022310714286","39.1904603225806","39.0910166666667","39.1298477419355","39.661305","40.9712164516129","41.4738467741935","41.530875","40.4164635483871","39.9236526666667","40.9314419354839"
"2406"," 4.707278e+01","-1.227408e+02","PSE","36.7139670967742","35.5939882142857","35.1227303225806","35.0126753333333","35.0697170967742","35.596895","36.8967658064516","37.3928229032258","37.468111","36.3431058064516","35.8320116666667","36.857284516129"
"2407"," 3.956556e+01","-1.206339e+02","CA","37.1789287096774","36.0746214285714","35.5963293548387","35.4810803333333","35.5276270967742","36.066637","37.3626938709677","37.8426509677419","37.929091","36.806615483871","36.2986376666667","37.3495929032258"
"2408","-1.221179e-04"," 3.748136e-04","PACE","32.8751841935484","31.7604660714286","31.2883132258065","31.179305","31.2224119354839","31.7576486666667","33.0568635483871","33.5555777419355","33.6249243333333","32.480065483871","31.993847","33.0302596774194"
"2409"," 3.954122e+01","-1.190752e+02","NV","37.187464516129","36.0822525","35.6019319354839","35.4800466666667","35.5280729032258","36.0711393333333","37.37338","37.8665129032258","37.9535743333333","36.8125251612903","36.309444","37.3315319354839"
"2410"," 4.753972e+01","-1.221853e+02","PSE","36.6797016129032","35.5440146428571","35.0826680645161","34.9961166666667","35.0237661290323","35.5503733333333","36.8285877419355","37.3356290322581","37.4094333333333","36.3061087096774","35.7830023333333","36.8234280645161"
"2411"," 3.464381e+01","-1.119348e+02","APS","22.0395216129032","20.9271192857143","20.4632393548387","20.3675253333333","20.4081232258065","20.9362803333333","22.2535961290323","22.7215706451613","22.7957163333333","21.6725996774194","21.1647276666667","22.2037403225806"
"2412"," 3.659126e+01","-1.201750e+02","CA","42.4447496774194","41.3150432142857","40.8578151612903","40.7400226666667","40.7872722580645","41.3034683333333","42.6043496774194","43.1097461290323","43.2017426666667","42.0579006451613","41.56644","42.5807429032258"
"2413"," 3.659118e+01","-1.201750e+02","CA","42.4431909677419","41.3206596428571","40.8526138709677","40.733051","40.7790416129032","41.3193776666667","42.6077364516129","43.1208567741935","43.1648366666667","42.0718783870968","41.5590493333333","42.5859558064516"
"2414"," 3.659118e+01","-1.201751e+02","CA","42.2553780645161","41.1315064285714","40.6760177419355","40.553724","40.5874448387097","41.1209946666667","42.4396422580645","42.9395848387097","43.005472","41.8732232258064","41.392263","42.401615483871"
"2415"," 3.970222e+01","-1.108700e+02","PACE","32.1584451612903","31.0435878571429","30.5508351612903","30.4494926666667","30.4964987096774","31.0470573333333","32.3241251612903","32.8147012903226","32.896564","31.7610367741935","31.2643323333333","32.3024380645161"
"2416"," 4.712611e+01","-1.222828e+02","PSE","36.6776461290323","35.5706660714286","35.1091803225806","34.9896583333333","35.0234758064516","35.5726026666667","36.8870138709677","37.3525135483871","37.4361613333333","36.3106709677419","35.8173296666667","36.840864516129"
"2417"," 3.607183e+01","-1.149942e+02","NV","40.6977429032258","39.5893014285714","39.10883","38.989135","39.0276958064516","39.578337","40.8830367741935","41.3637403225806","41.4495326666667","40.3019732258064","39.796732","40.8492038709677"
"2418"," 3.607192e+01","-1.149944e+02","NV","40.6993432258065","39.5764285714286","39.1103338709677","38.9965446666667","39.0373074193548","39.5674333333333","40.8687274193548","41.3510070967742","41.441279","40.3128706451613","39.806395","40.8441832258065"
"2419"," 3.607201e+01","-1.149942e+02","NV","40.6842206451613","39.5826660714286","39.1046422580645","38.977377","39.0469203225806","39.5676996666667","40.8665858064516","41.3602948387097","41.4175083333333","40.311945483871","39.8122316666667","40.8520051612903"
"2420"," 4.212639e+01","-1.217036e+02","PACW","37.1260919354839","36.0095271428571","35.5136080645161","35.4200806666667","35.4707890322581","36.0007563333333","37.3076961290323","37.8019480645161","37.867297","36.745384516129","36.2437216666667","37.26941"
"2421"," 3.624161e+01","-1.199030e+02","CA","41.9545241935484","40.82895","40.3603322580645","40.2418556666667","40.2909787096774","40.8264993333333","42.1318132258065","42.6145196774194","42.7025333333333","41.5614361290323","41.062107","42.10001"
"2422"," 3.781638e+01","-1.215862e+02","CA","40.8241941935484","39.7130657142857","39.232945483871","39.1167803333333","39.1647825806452","39.7006376666667","41.0038219354839","41.4804622580645","41.5675836666667","40.4434764516129","39.9428283333333","40.9645377419355"
"2423"," 3.779469e+01","-1.215846e+02","CA","40.8261787096774","39.6916546428571","39.2236274193548","39.1082386666667","39.1662509677419","39.701974","40.9776958064516","41.4903203225806","41.5596453333333","40.4343158064516","39.9485206666667","40.9759883870968"
"2424"," 4.584639e+01","-1.192694e+02","PACW","36.6948390322581","35.5712278571429","35.1137032258065","34.9980033333333","35.0257696774194","35.5633566666667","36.8650512903226","37.3681441935484","37.43946","36.2988667741935","35.7958846666667","36.8427187096774"
"2425"," 4.050889e+01","-1.120421e+02","PACE","32.3725858064516","31.2500857142857","30.7609287096774","30.6530596666667","30.7064480645161","31.2287546666667","32.5420719354839","33.0394809677419","33.102699","31.9776290322581","31.485205","32.5159690322581"
"2426"," 3.905914e+01","-1.197586e+02","NV","52.7713803225806","51.669865","51.1842903225806","51.060634","51.1115577419355","51.6509876666667","52.9542877419355","53.4530564516129","53.5129173333333","52.3830296774194","51.8894143333333","52.9208070967742"
"2427"," 3.905896e+01","-1.197586e+02","NV","52.7723267741936","51.6439032142857","51.1692567741935","51.088454","51.1282461290323","51.654748","52.9595022580645","53.4585832258064","53.4998263333333","52.3884974193548","51.886123","52.9105858064516"
"2428"," 3.905896e+01","-1.197588e+02","NV","52.76563","51.6667607142857","51.1736561290323","51.0687403333333","51.1199996774194","51.647306","52.9524632258065","53.4434941935484","53.50222","52.4070193548387","51.8837133333333","52.9230293548387"
"2429"," 3.905914e+01","-1.197588e+02","NV","52.7670612903226","51.6521371428571","51.1859338709677","51.0757086666667","51.11125","51.6673676666667","52.9608638709677","53.4442241935484","53.522246","52.3966819354839","51.8824373333333","52.9315167741935"
"2430"," 3.361385e+01","-1.124123e+02","APS","21.4837606451613","20.3552867857143","19.8918338709677","19.773711","19.8153280645161","20.350034","21.6474403225806","22.1253893548387","22.2091263333333","21.0934161290323","20.595405","21.6228696774194"
"2431"," 3.361385e+01","-1.124122e+02","APS","21.4531774193548","20.3324075","19.8822167741935","19.7654236666667","19.7986332258065","20.349021","21.6598929032258","22.1607274193548","22.2123673333333","21.08893","20.590549","21.6360958064516"
"2432"," 3.361377e+01","-1.124123e+02","APS","21.4752551612903","20.3548885714286","19.873884516129","19.7721286666667","19.8085590322581","20.3553706666667","21.6424780645161","22.1478958064516","22.2049463333333","21.0731196774194","20.5916093333333","21.6547419354839"
"2433"," 3.361377e+01","-1.124124e+02","APS","21.4561241935484","20.3559025","19.8742209677419","19.755112","19.812725483871","20.354145","21.6570064516129","22.1329312903226","22.232124","21.1003209677419","20.5843603333333","21.6107780645161"
"2434"," 3.361385e+01","-1.124124e+02","APS","21.480125483871","20.3511146428571","19.8837203225806","19.765139","19.7977287096774","20.3631806666667","21.6387719354839","22.1382270967742","22.2056036666667","21.0785803225806","20.57792","21.6306125806452"
"2435"," 3.361393e+01","-1.124124e+02","APS","21.4598812903226","20.3417192857143","19.8720867741935","19.7551493333333","19.8005819354839","20.3612813333333","21.6523441935484","22.1504906451613","22.221963","21.0904212903226","20.591473","21.6227780645161"
"2436"," 3.361393e+01","-1.124123e+02","APS","21.4598935483871","20.3467864285714","19.9009825806452","19.7738573333333","19.8115170967742","20.3538053333333","21.6485232258065","22.1462435483871","22.2156183333333","21.0886348387097","20.576685","21.6186974193548"
"2437"," 3.370769e+01","-1.122806e+02","APS","21.5128177419355","20.4086292857143","19.9261341935484","19.7986153333333","19.8588358064516","20.3854143333333","21.6735670967742","22.1737322580645","22.2621326666667","21.1386051612903","20.622408","21.6618796774194"
"2438"," 3.370751e+01","-1.122806e+02","APS","21.5059119354839","20.3850032142857","19.9111980645161","19.782223","19.8537396774194","20.3949976666667","21.6824341935484","22.1854058064516","22.268315","21.1256667741935","20.6327186666667","21.6798770967742"
"2439"," 3.370751e+01","-1.122808e+02","APS","21.5280067741935","20.3905585714286","19.9176980645161","19.7971846666667","19.8508680645161","20.3988816666667","21.6862916129032","22.1894135483871","22.2607083333333","21.1110787096774","20.6321493333333","21.6676377419355"
"2440"," 3.370769e+01","-1.122808e+02","APS","21.5049141935484","20.3942521428571","19.9054583870968","19.825657","19.8530661290323","20.401239","21.6701","22.211694516129","22.2500156666667","21.1199941935484","20.6222043333333","21.6644477419355"
"2441"," 4.550069e+01","-1.224143e+02","PGE","36.8043529032258","35.6785292857143","35.2063603225806","35.098397","35.1316548387097","35.678763","36.9687496774194","37.4739861290323","37.5197593333333","36.4257719354839","35.9178363333333","36.9702612903226"
"2442"," 4.550069e+01","-1.224144e+02","PGE","36.7921722580645","35.6735392857143","35.1801029032258","35.103957","35.1342158064516","35.6742346666667","36.9845422580645","37.4685312903226","37.533218","36.4090216129032","35.919166","36.9632041935484"
"2443"," 4.550031e+01","-1.224149e+02","PGE","36.8113358064516","35.68314","35.2032767741935","35.106184","35.1424880645161","35.6778873333333","36.9655122580645","37.4789716129032","37.5334933333333","36.4105264516129","35.9273713333333","36.9412222580645"
"2444"," 4.550031e+01","-1.224150e+02","PGE","36.8054593548387","35.6833182142857","35.1970851612903","35.0860513333333","35.1319290322581","35.6823","36.9816058064516","37.4738474193548","37.531694","36.4227048387097","35.919448","36.9434838709677"
"2445"," 3.382908e+01","-1.122591e+02","APS","21.4802512903226","20.3666767857143","19.8921512903226","19.783842","19.8091909677419","20.3543363333333","21.6940574193548","22.1359074193548","22.224896","21.0939987096774","20.6014243333333","21.6324564516129"
"2446"," 3.382890e+01","-1.122591e+02","APS","21.4713767741935","20.3709067857143","19.8900293548387","19.7756253333333","19.8358203225806","20.3770576666667","21.651435483871","22.1508706451613","22.238278","21.094304516129","20.6164796666667","21.6465829032258"
"2447"," 3.382890e+01","-1.122593e+02","APS","21.4843419354839","20.3644575","19.8945858064516","19.781757","19.8153748387097","20.3508413333333","21.664524516129","22.16031","22.2236673333333","21.1001270967742","20.6078933333333","21.6420848387097"
"2448"," 3.382908e+01","-1.122593e+02","APS","21.4923580645161","20.3548917857143","19.8940180645161","19.7707613333333","19.8244158064516","20.3630033333333","21.6672690322581","22.1441406451613","22.2111563333333","21.0956529032258","20.5848476666667","21.6255690322581"
"2449"," 3.370720e+01","-1.122014e+02","APS","21.5192632258065","20.4212292857143","19.9390261290323","19.8342676666667","19.8770570967742","20.4257986666667","21.7095158064516","22.1933890322581","22.2633453333333","21.1403277419355","20.6352586666667","21.6845919354839"
"2450"," 3.370720e+01","-1.122013e+02","APS","21.52585","20.3989503571429","19.9420570967742","19.8283483333333","19.8603467741935","20.391843","21.6982341935484","22.2001706451613","22.269565","21.1413351612903","20.6492236666667","21.6806822580645"
